Countries,Population,Total,Certain infectious and parasitic diseases,Neoplasms,Diseases of blood and disorders of immune mechanism,Endocrine nutritional and metabolic diseases,Mental and behavioural disorders,Diseases of the nervous system,Diseases of the eye and adnexa,Diseases of the ear and mastoid process,Diseases of the circulatory system,Diseases of the respiratory system,Diseases of the digestive system,Diseases of the skin and subcutaneous tissue,Diseases of the musculoskeletal system and connective tissue,Diseases of the genitourinary system,Pregnancy childbirth and the puerperium,Conditions originating in the perinatal period,Congenital malformations deformations and  abnormalities,Symptoms signs and abnormal clinical and laboratory findings,External causes of morbidity and mortality,Intestinal infectious diseases,Tuberculosis,Tetanus,Diphtheria,Whooping cough,Meningococcal infection,Septicaemia,Infections with a predominantly sexual mode of transmission (excluding HIV),Poliomyelitis,Measles,Viral hepatitis,Human immunodeficiency virus [HIV] disease,Malaria,Total of malignant neoplams,Malignant neoplasm of lip oral cavity and pharynx,Malignant neoplasm of oesophagus,Malignant neoplasm of stomach,Malignant neoplasm of colon rectosigmoid junction rectum anus and anal canal,Malignant neoplasm of liver and intrahepatic bile ducts,Malignant neoplasm of pancreas,Malignant neoplasm of trachea bronchus and lung,Melanoma and other skin cancers,Malignant neoplasm of  breast,Malignant neoplasm of cervix uteri,Malignant neoplasm of corpus uteri,Malignant neoplasm of ovary,Malignant neoplasm of prostate,Malignant neoplasm of bladder,Malignant neoplasm of lymphomas and multiple myeloma,Leukaemia,Benign neoplasms,Anaemias,Diabetes mellitus,Malnutrition,Alzheimer and other dementias,Acute rheumatic fever and chronic rheumatic heart diseases,Hypertensive diseases,Ischaemic heart diseases,Cerebrovascular diseases,Diseases of arteries arterioles and capillaries,Influenza,Pneumonia,Chronic lower respiratory diseases,Gastric and duodenal ulcer,Diseases of the liver,Disorders of kidney and ureter,Hyperplasia of prostate,Pregnancy with abortive outcome,Other direct obstetric causes,Indirect obstetric causes,Transport accidents,Falls,Accidental drowning and submersion,Exposure to smoke fire and flames,Accidental poisoning by and exposure to noxious substances,Intentional self-harm,Assault,All other external causes
Luxembourg,451640,3930,78,967,12,77,99,131,0,0,1542,381,165,6,12,27,0,13,6,177,237,5,2,0,0,0,0,33,0,0,0,6,3,0,951,29,21,41,121,33,51,219,23,79,1,14,34,46,24,41,26,16,8,51,1,118,1,52,502,377,64,3,173,123,10,68,22,0,0,0,0,49,49,3,2,13,48,4,69 
Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Malaysia,,61748,6929,6983,273,1783,79,983,1,3,16326,6695,2211,215,233,1242,137,1053,890,7580,8132,95,736,6,0,0,21,4507,3,2,1,119,294,18,6633,435,110,328,589,558,166,1246,35,560,199,68,179,96,57,327,428,350,144,1388,23,19,109,511,6754,4334,242,2,2821,1870,202,866,1118,3,12,99,26,3791,52,457,26,10,56,211,3529 
Maldives,294996,1006,23,41,10,23,7,27,0,0,422,110,11,2,0,25,0,23,2,197,83,3,5,1,0,0,2,6,0,2,0,2,0,0,40,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,1,10,15,1,1,1,45,78,49,1,0,13,38,1,9,24,0,0,0,0,1,0,19,0,0,4,0,59 
Malta,398582,3164,16,733,9,89,53,85,0,0,1375,338,125,59,13,57,0,11,23,39,139,1,1,0,0,0,0,3,0,0,0,3,1,0,711,9,11,43,93,15,51,127,11,69,7,13,19,34,14,27,23,22,7,85,0,60,8,18,710,333,37,0,99,99,11,39,51,0,0,0,0,15,68,1,3,6,20,0,26 
Martinique,394685,2727,86,680,17,166,66,137,0,0,799,139,109,21,8,39,2,22,12,219,205,3,4,1,0,0,0,32,0,1,0,7,15,1,651,16,21,69,42,16,32,47,11,43,9,18,11,94,12,45,33,29,11,117,7,96,5,91,104,337,37,5,66,16,4,23,23,1,1,1,0,57,24,15,5,4,32,12,56 
Mauritius,1186363,8310,101,925,,,64,125,1,0,4287,715,421,8,14,189,4,124,64,212,464,13,11,0,0,0,1,68,1,0,0,2,0,0,884,41,18,80,80,2,34,132,1,99,20,32,25,40,18,23,33,41,44,494,7,15,4,325,1814,1315,21,1,177,280,26,182,178,2,0,4,0,177,19,42,42,1,88,32,63 
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Mexico,106888418,470692,18682,62874,4143,72969,4778,8206,9,49,107530,40137,45527,964,2880,12834,1332,17033,8843,9897,51643,4556,3284,66,0,11,9,3721,19,7,0,1063,4603,0,59858,835,897,5181,2949,4749,2970,6730,1143,3874,4324,603,1396,4595,668,2894,3554,3016,3471,59084,9049,1343,1154,11323,50735,26843,2052,1,11928,20319,2775,29244,10899,524,85,1041,181,15265,2280,2516,553,949,4088,9973,16019 
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Montenegro,620279,5704,18,967,9,131,31,23,0,0,2873,274,138,3,3,85,0,61,18,837,233,0,5,0,0,0,1,5,0,0,0,1,2,0,967,11,7,39,61,32,38,295,14,57,10,7,15,38,22,24,25,0,8,128,0,28,10,4,429,687,29,0,34,1,15,57,83,0,0,0,0,0,0,0,0,0,0,0,233 
Montserrat,,55,0,13,1,12,3,1,0,0,18,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2,0,1,0,0,2,0,0,0,1,0,0,0,1,1,12,0,2,0,3,2,8,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0 
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Netherlands,16225303,141936,1892,39867,489,4564,6560,3665,1,12,46942,14242,5856,413,872,2991,8,477,557,7124,5404,94,72,1,0,0,20,926,0,10,1,55,87,2,38206,566,1347,1606,4451,534,1833,8862,616,3361,214,365,928,2349,1144,1904,1127,1661,367,3791,98,7108,12,977,15536,11469,3515,166,5569,6548,372,980,1501,65,1,5,2,1087,1067,87,53,123,1502,203,1282 
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
New Zealand,4008700,28061,147,8080,69,1075,762,878,0,1,11083,2358,705,53,227,381,4,137,188,110,1803,10,27,0,0,0,13,36,0,3,0,21,10,0,7932,132,204,315,1116,148,306,1466,400,647,58,77,166,556,176,517,269,148,34,847,4,1065,148,247,6196,2692,461,12,399,1799,88,132,304,11,1,2,1,582,337,60,19,46,519,56,184 
Nicaragua,,15521,811,1834,102,1108,218,277,0,0,4017,1114,1020,13,97,732,88,1028,417,570,2068,326,213,3,0,0,10,107,2,1,0,16,70,12,1817,32,12,266,102,187,52,120,26,86,218,17,30,120,4,64,136,17,83,879,189,21,38,467,1817,1140,21,0,562,464,78,630,685,30,6,71,11,484,73,176,16,21,390,495,413 
Norway,4564855,42550,609,10723,114,933,1262,1256,0,2,16623,3941,1304,77,251,710,7,113,139,2024,2462,136,52,0,0,0,4,247,0,19,1,13,16,0,10509,134,161,465,1608,100,592,1916,279,715,109,155,301,1070,364,544,316,214,73,699,0,1506,86,391,7292,4021,963,50,1792,1725,239,259,479,28,0,7,0,354,843,70,52,319,502,48,274 
Occupied Palestinian Territory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Panama,3202511,13248,859,2192,90,967,35,309,0,0,3463,985,558,52,47,350,34,332,356,1127,1492,120,181,0,0,1,2,94,0,0,0,6,420,4,2121,44,33,235,170,77,86,245,23,119,146,26,38,266,24,117,111,71,82,780,143,53,26,187,1318,1339,118,7,337,475,47,237,299,17,8,17,9,459,91,135,15,36,195,356,205 
Paraguay,5607948,19779,906,2715,51,1408,56,214,0,1,4233,1303,642,34,53,335,150,856,264,4231,2322,214,145,20,1,2,1,334,25,0,0,4,109,1,2676,61,69,232,159,81,86,348,46,212,151,185,39,223,22,63,137,39,34,1223,98,11,22,337,1201,1624,101,1,777,169,52,187,282,1,36,106,8,494,40,106,19,21,174,722,746 
Peru,,88060,6615,15486,744,3512,358,2353,30,10,16102,15538,6911,396,438,4231,235,3202,1009,2311,8579,637,1835,22,4,6,3,2458,11,0,0,159,1134,7,13890,140,154,2380,721,1009,442,1187,192,672,643,450,212,902,122,762,734,1596,614,1740,1349,143,137,2857,4435,3682,737,11,10358,1272,463,3316,3430,105,26,207,2,1540,147,428,144,295,235,401,5389 
Philippines,82971734,396331,40863,41295,2986,19461,1121,5625,23,95,119564,53831,19824,1302,2271,12841,1798,14122,3980,21363,33966,4331,26771,758,20,2,84,3666,7,21,1435,817,29,240,39298,1975,422,1562,2764,5110,976,6924,259,4063,1059,1182,865,1398,277,1172,2309,1997,2257,14196,2357,465,2422,27261,40614,31468,2845,255,32055,18905,5867,7247,11306,432,189,1492,117,6307,1540,2822,542,166,1544,13100,7945 
Poland,38195177,365230,2392,90641,544,5727,1705,3951,1,2,172292,17330,14923,43,625,4042,14,1278,1109,23800,24811,34,943,12,0,0,17,885,2,3,0,250,120,2,88300,1857,1423,5771,9119,2039,4017,21035,1536,4942,1825,1252,2271,3390,2806,2812,2520,2341,287,5226,53,1555,1119,4741,51677,40407,35573,141,7472,7881,1517,5507,3876,48,2,12,0,6231,3662,1082,498,1666,5836,597,5239 
Portugal,10458822,109148,2365,23257,255,5250,576,2448,1,4,41035,9553,4612,60,298,2428,8,242,231,10895,5630,42,349,5,0,0,15,719,4,0,0,96,976,8,22711,609,523,2479,3221,685,958,3161,332,1556,220,361,364,1705,704,1087,770,546,143,4551,86,1720,230,1208,9624,19113,2287,18,3804,2710,332,2209,2052,18,1,4,2,1997,858,167,108,74,1156,170,1100 
Puerto Rico,3785101,28202,1492,4897,291,3066,244,1462,0,2,8246,2829,1477,162,135,1179,8,292,141,207,2072,2,16,0,0,0,1,829,2,1,0,52,485,0,4754,140,164,241,610,274,187,582,40,386,56,96,99,479,111,286,192,143,178,2519,46,1091,22,832,4197,1551,201,0,1053,1161,23,819,986,4,2,6,0,510,138,46,16,213,262,741,146 
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Republic of Korea,48308386,244506,5406,63984,423,12762,4572,3962,1,1,60004,14448,12831,405,2081,2866,58,1305,872,27069,31456,102,3483,5,0,0,7,714,6,8,0,823,62,0,63352,870,1504,11701,5484,10916,2980,12673,356,1404,1111,286,600,783,949,1562,1451,632,282,12077,53,4647,327,5140,11823,36396,1001,24,2771,9204,490,9888,2607,61,2,56,0,9197,3517,916,690,252,10898,830,5156 
Republic of Moldova,3612874,43079,683,5004,22,387,88,358,0,9,24548,2854,4121,19,48,350,8,163,215,476,3726,20,563,1,0,0,11,12,0,0,0,11,24,0,4938,264,69,471,582,270,244,844,72,434,174,109,94,99,114,165,145,66,13,370,2,79,195,418,16539,6984,160,3,836,1891,180,3306,318,21,4,3,1,552,179,223,97,523,620,336,1196 
Reunion,771350,4041,78,885,19,309,152,152,0,0,1202,279,211,11,19,73,3,60,40,185,363,8,8,0,0,0,0,25,0,0,1,5,6,0,840,37,42,60,58,34,29,149,9,51,16,19,6,53,12,40,35,45,9,244,13,69,15,107,312,388,50,16,63,125,12,108,65,0,0,3,0,87,31,20,8,12,107,16,82 
Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Romania,21733556,266575,3056,43676,122,2240,1109,1823,0,3,165625,14058,15532,65,54,2501,65,1185,1079,259,14123,117,2237,5,0,0,21,220,8,1,0,65,264,0,43279,1634,536,3856,4331,2280,2199,8623,784,3007,1884,629,944,1640,1262,1133,1128,397,79,2124,64,327,575,20569,55180,55423,16536,17,5991,6733,645,11272,2206,269,27,38,0,3269,1629,1086,479,1074,2894,841,2851 
Russian Federation,143452532,2358632,37152,290480,1232,12572,8647,15989,34,176,1330538,101124,81518,1737,2146,12694,463,8211,6873,111873,335173,845,31405,16,42,6,510,1462,66,0,1,814,632,3,288219,8681,7000,40582,36036,8338,13769,54181,,22420,6209,6178,7520,7467,7365,4869,7726,2261,773,11164,367,,6693,28850,634362,487587,,231,44438,48813,7886,44911,,,100,306,52,43425,14236,15132,12985,65976,51749,41764,89906 
Saint Kitts and Nevis,,371,31,46,1,13,1,4,0,0,165,35,15,1,2,17,2,10,1,1,26,3,0,0,0,0,0,24,0,0,0,0,2,0,46,1,1,3,2,1,1,2,0,7,3,0,1,10,0,2,0,0,1,7,1,0,0,1,44,47,1,0,28,1,0,7,16,0,0,2,0,8,0,5,0,1,0,10,2 
Saint Lucia,161767,1047,61,175,12,137,12,11,0,0,329,55,27,5,6,14,4,30,15,66,88,0,2,0,0,0,0,34,0,0,0,0,20,0,175,6,5,13,12,3,7,12,1,10,9,3,1,35,2,15,6,0,10,124,1,0,1,47,38,123,30,0,21,28,5,12,12,0,1,3,0,25,2,9,3,0,10,34,5 
Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Saint Vincent and the Grenadines,108354,774,56,119,6,137,9,9,0,1,260,45,29,6,2,9,0,33,6,6,41,5,6,0,0,0,0,7,1,0,0,0,34,0,118,3,0,7,10,4,4,12,0,6,6,2,2,34,2,3,1,1,4,120,7,1,0,102,64,51,8,0,24,12,5,11,6,0,0,0,0,11,4,7,1,0,4,10,4 
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Serbia,7480591,103946,559,19136,108,2734,576,984,0,0,57376,3682,3289,41,166,1582,6,421,186,9205,3895,10,274,4,0,0,2,175,0,0,0,29,28,0,18859,447,229,1204,2147,756,855,4241,303,1499,452,332,329,781,519,472,478,277,52,2661,0,155,97,2232,12320,17514,2201,8,541,2442,584,1085,1425,127,0,6,0,532,123,84,49,46,1381,178,1502 
Seychelles,85765,668,28,100,10,9,0,17,0,0,248,66,45,0,0,40,1,13,9,29,53,3,0,0,0,0,0,24,0,0,0,0,0,0,97,10,2,5,12,4,5,7,,3,6,1,4,11,3,3,5,3,9,8,0,,0,97,45,24,,0,27,26,0,24,,,0,1,0,12,4,10,2,0,8,10,7 
Singapore,3438200,15168,232,4017,,,0,56,0,2,5433,2884,357,74,28,572,2,43,53,53,862,14,75,0,0,0,1,98,0,0,0,21,0,0,3980,214,90,314,596,266,187,893,18,289,71,39,93,65,45,137,94,37,7,366,0,14,27,516,2930,1489,74,2,2253,560,62,106,221,4,0,2,0,184,93,9,2,4,320,27,223 
Slovakia,5378950,52230,262,11616,60,796,9,626,0,0,28136,3116,2689,0,64,751,2,163,184,673,3083,17,66,0,0,0,9,138,0,0,0,20,0,0,11558,636,238,733,1708,358,588,2002,192,721,184,245,243,471,279,412,347,58,17,772,2,132,97,3258,15379,4833,2060,46,1766,826,251,1530,686,11,0,2,0,857,366,128,42,157,753,103,677 
Slovenia,1996773,19451,106,5147,32,722,204,267,1,1,7337,1570,1267,40,82,172,0,33,51,822,1597,4,28,1,0,0,0,48,0,0,0,10,1,0,5058,131,74,345,718,162,241,1013,105,372,55,85,118,320,142,220,138,89,19,678,0,139,91,471,2346,1996,381,3,736,681,114,726,122,3,0,0,0,289,365,34,9,27,562,27,284 
South Africa,46971250,552824,123198,33148,18416,24072,1889,13551,30,104,82074,74508,14927,1388,1877,7718,898,30835,1807,68159,52304,24317,68090,19,3,11,124,3519,130,9,11,276,11614,770,31954,1123,3462,1284,1659,1572,1091,4340,372,2102,2547,389,450,1911,456,1278,806,1194,3034,16734,2238,1649,561,11658,13294,27392,1697,523,44682,16106,1611,4971,6763,103,151,655,91,4439,62,55,72,1015,258,2563,43840 
Spain,42004575,384828,7299,99826,1244,12147,13072,14802,3,8,129783,43803,19576,1020,3558,9040,20,887,1029,11014,16697,408,473,5,1,1,57,3163,12,6,2,1044,1632,1,96466,2201,1827,5862,12481,4397,4432,18801,1212,5913,537,1308,1760,5606,4293,4369,3055,3360,824,10099,125,21018,1756,6228,40353,37225,6892,182,8176,17081,657,6685,6401,117,2,16,2,5920,1624,562,224,684,3478,446,3759 
Sri Lanka,19217032,115495,4061,8393,440,3442,1126,9680,2,0,26592,9637,4992,79,528,2552,72,2813,938,26718,13430,504,1039,13,0,0,2,1869,2,0,2,23,2,48,8368,614,509,509,106,224,52,574,,310,68,212,67,32,20,130,447,25,416,3257,64,,61,4392,8282,3699,,4,2486,5335,33,4154,,,23,47,2,1981,893,949,377,63,4467,727,3973 
Suriname,487641,2746,254,304,19,171,7,41,0,0,877,132,163,23,9,74,9,93,25,232,313,21,9,1,0,0,0,35,1,0,0,1,145,18,301,4,8,19,20,25,12,32,2,21,33,5,9,28,3,17,11,3,17,139,10,2,1,67,246,403,23,0,80,29,14,59,57,2,1,4,4,64,15,25,8,3,77,22,99 
Sweden,8958229,93003,1250,22553,262,2261,4064,2411,0,2,41226,6256,3132,167,450,1402,2,170,234,2542,4619,126,57,0,0,0,6,506,1,30,0,51,29,0,21631,257,419,820,2545,629,1424,3149,454,1505,137,292,621,2625,666,1304,749,922,172,1909,54,4678,119,878,19187,9604,3369,79,2623,2744,446,753,799,46,2,0,0,550,682,119,93,269,1112,82,1712 
Switzerland,7339002,63070,675,15908,170,2131,2817,2851,1,0,23894,4145,2476,65,534,584,4,140,265,2789,3621,49,27,1,0,0,7,184,2,12,0,22,92,1,15429,331,407,542,1638,530,907,2797,309,1392,82,190,453,1318,462,891,514,479,93,1835,26,3472,169,2033,9974,4582,1403,66,1558,1909,174,732,331,36,0,4,0,567,1202,63,21,35,1269,50,414 
Syrian Arab Republic,,49998,801,3078,137,798,58,1093,2,0,22876,2598,1166,14,22,1586,32,1881,1677,9778,2401,27,41,10,3,10,9,645,1,25,6,1,8,0,2275,34,23,137,197,211,95,469,,204,21,26,18,85,69,1,364,,135,612,78,,20,433,7568,3568,,2,549,152,26,555,,,0,29,1,1152,80,140,178,93,26,138,594 
Tajikistan,,26784,1596,2086,,,78,,,,13271,3139,1193,2,28,674,36,407,485,887,1710,637,670,2,,1,15,140,,,10,,,5,2074,28,283,463,108,,,179,,104,40,80,,24,,128,59,12,155,438,,,198,3015,4995,2647,1605,24,1147,917,152,909,623,31,2,,,253,69,218,100,96,169,185,620 
TFYR Macedonia,2026773,18006,145,3238,,,40,144,0,0,10184,707,363,1,5,286,1,166,85,1388,639,17,78,0,0,0,1,23,0,0,0,4,0,0,3147,46,30,356,330,,139,641,101,240,44,93,62,113,89,70,92,91,7,593,0,21,32,507,2066,3589,427,1,105,398,65,132,244,42,0,1,0,129,46,22,10,21,137,66,208 
Thailand,64817254,384131,50686,49682,854,7883,758,5976,1,3,40090,27004,12060,835,625,12548,100,1138,1282,127487,45119,1225,6917,84,5,4,4,20842,1,14,2,188,16892,204,49657,1357,1022,1071,1741,12683,692,7607,233,1849,1636,512,486,454,403,50,1738,25,325,6663,189,282,88,3402,12005,18332,684,46,13450,7326,217,7405,12110,37,8,91,1,12835,793,4134,176,56,4486,4830,17809 
Trinidad and Tobago,1284052,10206,585,1376,73,1564,50,210,0,1,3701,564,356,35,70,243,5,286,114,138,835,29,20,1,0,0,0,72,0,0,0,5,410,0,1322,30,13,51,156,33,44,123,10,119,65,39,47,260,16,71,42,54,58,1427,28,75,13,359,1799,1022,107,7,264,197,61,121,200,17,1,4,0,217,26,45,18,11,144,260,114 
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Turkmenistan,4648036,27135,1082,1855,85,414,207,448,2,8,15700,1859,1599,4,22,305,17,337,154,843,2194,145,734,9,2,3,9,91,2,0,2,47,0,0,1807,78,245,279,82,118,34,157,,119,62,36,38,19,20,19,64,48,35,398,2,,145,2370,8339,3081,,6,664,373,88,1264,,,2,14,0,378,58,265,225,165,377,133,593 
Turks and Caicos Islands,,62,10,6,0,6,0,0,0,0,18,7,0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,2,2,0,0,0,0,1,0,0,1,0,2,0,0,1,0,2 
Ukraine,47632594,765408,14069,93188,,,2709,,,,478686,30250,24914,667,828,4043,71,1557,2052,29978,72576,98,10421,21,,1,136,821,,,1,,1831,3,92472,3633,1623,11261,11636,,,16711,,7873,2281,2225,,2777,,2130,2766,716,219,3003,,,2407,579,314445,107323,37342,18,6107,20247,1648,16719,3038,335,7,,,9293,3253,3461,2365,14320,12322,5267,22295 
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
United Kingdom,59557361,612085,5549,158694,1258,9240,17947,17567,19,20,233198,84548,28786,1808,5078,10532,53,2025,2046,13413,20304,1172,509,0,0,1,121,2509,5,29,1,232,249,12,154852,1892,7351,6026,16159,2587,7047,33424,2289,12642,1102,1588,4523,10160,4949,7732,4376,3842,656,7211,80,21786,1305,4053,114128,65868,14529,84,38269,31670,4083,8324,5051,175,4,36,13,3718,3447,236,447,910,3979,277,7290 
United States of America,290810789,2448288,64660,570465,9584,100437,60058,109637,41,72,907177,235924,87741,4132,14489,60070,545,14438,10518,31443,166857,3149,791,4,1,11,161,34069,49,301,1,5431,13658,4,556902,7778,12860,12110,55958,14706,30777,158086,10215,41620,3919,6899,14657,29554,12483,34144,21535,13563,4593,74219,3153,110569,3624,53393,480028,157689,37725,1792,63367,126356,3857,36523,44703,476,40,360,95,47431,17229,3306,3369,19457,31484,17732,26849 
Uruguay,3325637,32577,686,7659,170,967,656,1226,0,2,10936,3048,1192,232,129,619,10,323,232,2660,1821,79,69,0,0,0,4,292,7,1,0,12,160,0,7433,142,280,398,892,86,411,1218,62,581,101,139,135,624,185,309,193,226,124,711,53,1205,32,489,2897,3756,598,2,1045,1275,55,325,410,22,5,4,1,325,31,103,44,19,535,154,610 
Uzbekistan,25567664,135933,4512,9587,,,336,,,,74342,12558,7670,0,276,2590,151,3380,1076,4265,9602,218,3304,0,,0,17,318,,,4,,,2,9539,357,778,1326,510,,,1031,,750,453,110,,97,,503,487,48,283,2884,,,1042,7679,38385,15984,6885,18,4376,3416,749,6411,2458,67,2,,,2127,430,1106,387,352,1417,528,3255 
Venezuela (Bolivarian Republic of),25857553,121864,6938,18385,342,8861,219,2104,1,25,35534,8044,4755,62,557,1792,321,5420,2120,1028,25356,2568,764,13,0,32,10,653,27,3,0,229,1267,40,17234,353,227,1709,1146,713,613,2471,343,1320,1178,479,335,1680,221,799,815,1151,256,7060,1337,288,163,4720,17507,8782,612,37,3259,3355,515,2237,1466,113,35,217,66,5255,662,577,96,116,1150,8795,8705 
Virgin Islands (USA),108250,631,22,115,3,48,16,15,0,0,238,26,34,6,3,11,0,9,3,19,63,1,0,0,0,0,0,9,0,0,0,2,8,0,111,3,0,8,23,2,6,15,1,6,5,1,2,16,0,1,4,4,1,34,5,13,1,22,126,44,5,0,11,8,2,20,6,0,0,0,0,8,1,4,0,0,9,31,10 
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
